C0000100,C0000200,birth_year,survey_year,age,n_items_observed,any_qualifying_event,positive_items,item_codes,item_families,in_age_window_15_25,pre_predictor_cutoff
640701,6407.0,1981.0,2004,23.0,1,0.0,0.0,Y1668200,physical_fight,True,False
640701,6407.0,1981.0,2006,25.0,1,0.0,0.0,Y1941500,physical_fight,True,False
640701,6407.0,1981.0,2008,27.0,1,0.0,0.0,Y2257500,physical_fight,False,False
640701,6407.0,1981.0,2010,29.0,1,0.0,0.0,Y2609100,physical_fight,False,False
640702,6407.0,1986.0,2002,16.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
640702,6407.0,1986.0,2004,18.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
640702,6407.0,1986.0,2006,20.0,1,0.0,0.0,Y1941500,physical_fight,True,False
640702,6407.0,1986.0,2008,22.0,1,0.0,0.0,Y2257500,physical_fight,True,False
640702,6407.0,1986.0,2010,24.0,1,0.0,0.0,Y2609100,physical_fight,True,False
640702,6407.0,1986.0,2012,26.0,1,0.0,0.0,Y2959200,physical_fight,False,False
640703,6407.0,1992.0,2008,16.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
640703,6407.0,1992.0,2010,18.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
640703,6407.0,1992.0,2012,20.0,1,0.0,0.0,Y2959200,physical_fight,True,False
640801,6408.0,1991.0,2006,15.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
640801,6408.0,1991.0,2008,17.0,1,1.0,1.0,Y2256600,hurt_physically,True,False
640801,6408.0,1991.0,2010,19.0,1,1.0,1.0,Y2609100,physical_fight,True,False
640801,6408.0,1991.0,2012,21.0,1,0.0,0.0,Y2959200,physical_fight,True,False
640802,6408.0,1992.0,2008,16.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
640802,6408.0,1992.0,2010,18.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
640802,6408.0,1992.0,2012,20.0,1,0.0,0.0,Y2959200,physical_fight,True,False
641001,6410.0,1980.0,1990,10.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
641001,6410.0,1980.0,2002,22.0,1,0.0,0.0,Y1416800,physical_fight,True,False
641001,6410.0,1980.0,2004,24.0,1,0.0,0.0,Y1668200,physical_fight,True,False
641001,6410.0,1980.0,2008,28.0,1,0.0,0.0,Y2257500,physical_fight,False,False
641001,6410.0,1980.0,2010,30.0,1,0.0,0.0,Y2609100,physical_fight,False,False
641002,6410.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
641002,6410.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
641002,6410.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
641002,6410.0,1989.0,2010,21.0,1,0.0,0.0,Y2609100,physical_fight,True,False
641002,6410.0,1989.0,2012,23.0,1,0.0,0.0,Y2959200,physical_fight,True,False
641201,6412.0,1992.0,2008,16.0,1,1.0,1.0,Y2256600,hurt_physically,True,False
641201,6412.0,1992.0,2010,18.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
641201,6412.0,1992.0,2012,20.0,1,0.0,0.0,Y2959200,physical_fight,True,False
641301,6413.0,1976.0,1988,12.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
641301,6413.0,1976.0,1990,14.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
641301,6413.0,1976.0,1994,18.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641301,6413.0,1976.0,1996,20.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641301,6413.0,1976.0,2000,24.0,1,0.0,0.0,Y1176200,physical_fight,True,False
641301,6413.0,1976.0,2002,26.0,1,0.0,0.0,Y1416800,physical_fight,False,False
641301,6413.0,1976.0,2004,28.0,1,0.0,0.0,Y1668200,physical_fight,False,False
641301,6413.0,1976.0,2006,30.0,1,0.0,0.0,Y1941500,physical_fight,False,False
641301,6413.0,1976.0,2008,32.0,1,0.0,0.0,Y2257500,physical_fight,False,False
641301,6413.0,1976.0,2010,34.0,1,0.0,0.0,Y2609100,physical_fight,False,False
641401,6414.0,1975.0,1988,13.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
641401,6414.0,1975.0,1990,15.0,1,1.0,1.0,C0942400,hurt_need_doctor,True,False
641401,6414.0,1975.0,1994,19.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641401,6414.0,1975.0,1996,21.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641401,6414.0,1975.0,2000,25.0,1,1.0,1.0,Y1176200,physical_fight,True,False
641401,6414.0,1975.0,2002,27.0,1,0.0,0.0,Y1416800,physical_fight,False,False
641401,6414.0,1975.0,2004,29.0,1,0.0,0.0,Y1668200,physical_fight,False,False
641401,6414.0,1975.0,2006,31.0,1,0.0,0.0,Y1941500,physical_fight,False,False
641401,6414.0,1975.0,2008,33.0,1,0.0,0.0,Y2257500,physical_fight,False,False
641401,6414.0,1975.0,2012,37.0,1,0.0,0.0,Y2959200,physical_fight,False,False
641402,6414.0,1977.0,1988,11.0,1,0.0,0.0,C0730700,hurt_need_doctor,False,True
641402,6414.0,1977.0,1990,13.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
641402,6414.0,1977.0,1994,17.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641402,6414.0,1977.0,1996,19.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641402,6414.0,1977.0,1998,21.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641402,6414.0,1977.0,2000,23.0,1,0.0,0.0,Y1176200,physical_fight,True,False
641402,6414.0,1977.0,2002,25.0,1,0.0,0.0,Y1416800,physical_fight,True,False
641402,6414.0,1977.0,2004,27.0,1,0.0,0.0,Y1668200,physical_fight,False,False
641402,6414.0,1977.0,2006,29.0,1,0.0,0.0,Y1941500,physical_fight,False,False
641402,6414.0,1977.0,2008,31.0,1,0.0,0.0,Y2257500,physical_fight,False,False
641402,6414.0,1977.0,2010,33.0,1,0.0,0.0,Y2609100,physical_fight,False,False
641403,6414.0,1982.0,1998,16.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641403,6414.0,1982.0,2000,18.0,1,1.0,1.0,Y1176200,physical_fight,True,False
641403,6414.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
641403,6414.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
641403,6414.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
641403,6414.0,1982.0,2008,26.0,1,0.0,0.0,Y2257500,physical_fight,False,False
641403,6414.0,1982.0,2010,28.0,1,0.0,0.0,Y2609100,physical_fight,False,False
641403,6414.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
641601,6416.0,1978.0,1988,10.0,1,1.0,1.0,C0730700,hurt_need_doctor,False,True
641601,6416.0,1978.0,1990,12.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
641601,6416.0,1978.0,1994,16.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641601,6416.0,1978.0,1996,18.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641601,6416.0,1978.0,1998,20.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641601,6416.0,1978.0,2000,22.0,1,0.0,0.0,Y1176200,physical_fight,True,False
641601,6416.0,1978.0,2002,24.0,1,0.0,0.0,Y1416800,physical_fight,True,False
641601,6416.0,1978.0,2004,26.0,1,0.0,0.0,Y1668200,physical_fight,False,False
641601,6416.0,1978.0,2006,28.0,1,0.0,0.0,Y1941500,physical_fight,False,False
641601,6416.0,1978.0,2008,30.0,1,0.0,0.0,Y2257500,physical_fight,False,False
641601,6416.0,1978.0,2012,34.0,1,0.0,0.0,Y2959200,physical_fight,False,False
641602,6416.0,1981.0,1996,15.0,3,1.0,1.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641602,6416.0,1981.0,1998,17.0,3,1.0,1.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
641602,6416.0,1981.0,2000,19.0,1,0.0,0.0,Y1176200,physical_fight,True,False
641602,6416.0,1981.0,2002,21.0,1,0.0,0.0,Y1416800,physical_fight,True,False
641602,6416.0,1981.0,2004,23.0,1,0.0,0.0,Y1668200,physical_fight,True,False
641602,6416.0,1981.0,2006,25.0,1,0.0,0.0,Y1941500,physical_fight,True,False
641602,6416.0,1981.0,2008,27.0,1,0.0,0.0,Y2257500,physical_fight,False,False
641602,6416.0,1981.0,2010,29.0,1,0.0,0.0,Y2609100,physical_fight,False,False
641603,6416.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
641603,6416.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
641603,6416.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
641603,6416.0,1989.0,2010,21.0,1,0.0,0.0,Y2609100,physical_fight,True,False
641603,6416.0,1989.0,2012,23.0,1,0.0,0.0,Y2959200,physical_fight,True,False
641701,6417.0,1995.0,2010,15.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
641701,6417.0,1995.0,2012,17.0,1,1.0,1.0,Y2958300,hurt_physically,True,False
641702,6417.0,1997.0,2012,15.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
642601,6426.0,1979.0,1990,11.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
642601,6426.0,1979.0,1994,15.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
642601,6426.0,1979.0,1996,17.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
642601,6426.0,1979.0,1998,19.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
642601,6426.0,1979.0,2000,21.0,1,0.0,0.0,Y1176200,physical_fight,True,False
642601,6426.0,1979.0,2002,23.0,1,0.0,0.0,Y1416800,physical_fight,True,False
642601,6426.0,1979.0,2004,25.0,1,0.0,0.0,Y1668200,physical_fight,True,False
642601,6426.0,1979.0,2006,27.0,1,0.0,0.0,Y1941500,physical_fight,False,False
642601,6426.0,1979.0,2008,29.0,1,0.0,0.0,Y2257500,physical_fight,False,False
642601,6426.0,1979.0,2012,33.0,1,0.0,0.0,Y2959200,physical_fight,False,False
642602,6426.0,1984.0,2002,18.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
642602,6426.0,1984.0,2004,20.0,1,0.0,0.0,Y1668200,physical_fight,True,False
642602,6426.0,1984.0,2006,22.0,1,0.0,0.0,Y1941500,physical_fight,True,False
642602,6426.0,1984.0,2008,24.0,1,0.0,0.0,Y2257500,physical_fight,True,False
642602,6426.0,1984.0,2010,26.0,1,0.0,0.0,Y2609100,physical_fight,False,False
642701,6427.0,1984.0,2002,18.0,1,1.0,1.0,Y1416800,physical_fight,True,False
642701,6427.0,1984.0,2004,20.0,1,0.0,0.0,Y1668200,physical_fight,True,False
642701,6427.0,1984.0,2006,22.0,1,0.0,0.0,Y1941500,physical_fight,True,False
642701,6427.0,1984.0,2008,24.0,1,0.0,0.0,Y2257500,physical_fight,True,False
642701,6427.0,1984.0,2010,26.0,1,0.0,0.0,Y2609100,physical_fight,False,False
642701,6427.0,1984.0,2012,28.0,1,0.0,0.0,Y2959200,physical_fight,False,False
642702,6427.0,1985.0,2002,17.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
642702,6427.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
642702,6427.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
642702,6427.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
642801,6428.0,1982.0,1998,16.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
642801,6428.0,1982.0,2000,18.0,1,0.0,0.0,Y1176200,physical_fight,True,False
642801,6428.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
642801,6428.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
642801,6428.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
642801,6428.0,1982.0,2008,26.0,1,0.0,0.0,Y2257500,physical_fight,False,False
642801,6428.0,1982.0,2010,28.0,1,0.0,0.0,Y2609100,physical_fight,False,False
642801,6428.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
642802,6428.0,2005.0,2018,13.0,1,0.0,0.0,Y4275601,hurt_physically,False,True
642802,6428.0,2005.0,2020,15.0,1,0.0,0.0,Y4596801,hurt_physically,True,False
642901,6429.0,1982.0,1998,16.0,3,1.0,1.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
642901,6429.0,1982.0,2000,18.0,1,0.0,0.0,Y1176200,physical_fight,True,False
642901,6429.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
642901,6429.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
642901,6429.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
642901,6429.0,1982.0,2008,26.0,1,0.0,0.0,Y2257500,physical_fight,False,False
642901,6429.0,1982.0,2010,28.0,1,0.0,0.0,Y2609100,physical_fight,False,False
642901,6429.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
642902,6429.0,1984.0,2000,16.0,1,1.0,1.0,Y1176200,physical_fight,True,False
642902,6429.0,1984.0,2002,18.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
642902,6429.0,1984.0,2004,20.0,1,0.0,0.0,Y1668200,physical_fight,True,False
642902,6429.0,1984.0,2006,22.0,1,0.0,0.0,Y1941500,physical_fight,True,False
642902,6429.0,1984.0,2008,24.0,1,0.0,0.0,Y2257500,physical_fight,True,False
642902,6429.0,1984.0,2010,26.0,1,0.0,0.0,Y2609100,physical_fight,False,False
642902,6429.0,1984.0,2012,28.0,1,0.0,0.0,Y2959200,physical_fight,False,False
642903,6429.0,1984.0,2000,16.0,1,1.0,1.0,Y1176200,physical_fight,True,False
642903,6429.0,1984.0,2002,18.0,1,1.0,1.0,Y1415900,hurt_physically,True,False
642903,6429.0,1984.0,2004,20.0,1,0.0,0.0,Y1668200,physical_fight,True,False
642903,6429.0,1984.0,2006,22.0,1,0.0,0.0,Y1941500,physical_fight,True,False
642903,6429.0,1984.0,2008,24.0,1,0.0,0.0,Y2257500,physical_fight,True,False
642903,6429.0,1984.0,2010,26.0,1,0.0,0.0,Y2609100,physical_fight,False,False
642903,6429.0,1984.0,2012,28.0,1,0.0,0.0,Y2959200,physical_fight,False,False
642904,6429.0,1986.0,2002,16.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
642904,6429.0,1986.0,2004,18.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
642904,6429.0,1986.0,2006,20.0,1,0.0,0.0,Y1941500,physical_fight,True,False
642904,6429.0,1986.0,2008,22.0,1,0.0,0.0,Y2257500,physical_fight,True,False
642904,6429.0,1986.0,2010,24.0,1,0.0,0.0,Y2609100,physical_fight,True,False
642904,6429.0,1986.0,2012,26.0,1,0.0,0.0,Y2959200,physical_fight,False,False
643401,6434.0,1975.0,1988,13.0,1,1.0,1.0,C0730700,hurt_need_doctor,False,True
643401,6434.0,1975.0,1990,15.0,1,0.0,0.0,C0942400,hurt_need_doctor,True,False
643401,6434.0,1975.0,1994,19.0,3,0.0,0.0,Y0375300;Y0375900;Y0376500,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
643401,6434.0,1975.0,1996,21.0,3,1.0,1.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
643401,6434.0,1975.0,2000,25.0,1,0.0,0.0,Y1176200,physical_fight,True,False
643401,6434.0,1975.0,2002,27.0,1,0.0,0.0,Y1416800,physical_fight,False,False
643401,6434.0,1975.0,2004,29.0,1,0.0,0.0,Y1668200,physical_fight,False,False
643401,6434.0,1975.0,2006,31.0,1,0.0,0.0,Y1941500,physical_fight,False,False
643401,6434.0,1975.0,2012,37.0,1,0.0,0.0,Y2959200,physical_fight,False,False
643402,6434.0,1984.0,2000,16.0,1,0.0,0.0,Y1176200,physical_fight,True,False
643402,6434.0,1984.0,2002,18.0,1,0.0,0.0,Y1416800,physical_fight,True,False
643402,6434.0,1984.0,2004,20.0,1,0.0,0.0,Y1668200,physical_fight,True,False
643402,6434.0,1984.0,2006,22.0,1,0.0,0.0,Y1941500,physical_fight,True,False
643402,6434.0,1984.0,2008,24.0,1,0.0,0.0,Y2257500,physical_fight,True,False
643402,6434.0,1984.0,2012,28.0,1,0.0,0.0,Y2959200,physical_fight,False,False
643403,6434.0,1990.0,2006,16.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
643403,6434.0,1990.0,2008,18.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
643403,6434.0,1990.0,2010,20.0,1,1.0,1.0,Y2609100,physical_fight,True,False
643403,6434.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
643404,6434.0,1995.0,2010,15.0,1,0.0,0.0,Y2608200,hurt_physically,True,False
643404,6434.0,1995.0,2012,17.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
644201,6442.0,1986.0,2002,16.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
644201,6442.0,1986.0,2004,18.0,1,0.0,0.0,Y1668200,physical_fight,True,False
644201,6442.0,1986.0,2006,20.0,1,0.0,0.0,Y1941500,physical_fight,True,False
644201,6442.0,1986.0,2008,22.0,1,0.0,0.0,Y2257500,physical_fight,True,False
644201,6442.0,1986.0,2010,24.0,1,0.0,0.0,Y2609100,physical_fight,True,False
644201,6442.0,1986.0,2012,26.0,1,0.0,0.0,Y2959200,physical_fight,False,False
644202,6442.0,1987.0,2002,15.0,1,1.0,1.0,Y1415900,hurt_physically,True,False
644202,6442.0,1987.0,2004,17.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
644202,6442.0,1987.0,2006,19.0,1,0.0,0.0,Y1941500,physical_fight,True,False
644202,6442.0,1987.0,2008,21.0,1,0.0,0.0,Y2257500,physical_fight,True,False
644202,6442.0,1987.0,2010,23.0,1,0.0,0.0,Y2609100,physical_fight,True,False
644203,6442.0,1989.0,2004,15.0,1,1.0,1.0,Y1667300,hurt_physically,True,False
644203,6442.0,1989.0,2006,17.0,1,0.0,0.0,Y1940600,hurt_physically,True,False
644203,6442.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
644203,6442.0,1989.0,2010,21.0,1,0.0,0.0,Y2609100,physical_fight,True,False
644203,6442.0,1989.0,2012,23.0,1,0.0,0.0,Y2959200,physical_fight,True,False
644502,6445.0,1984.0,2000,16.0,1,0.0,0.0,Y1176200,physical_fight,True,False
644502,6445.0,1984.0,2002,18.0,1,0.0,0.0,Y1416800,physical_fight,True,False
644502,6445.0,1984.0,2004,20.0,1,0.0,0.0,Y1668200,physical_fight,True,False
644502,6445.0,1984.0,2006,22.0,1,0.0,0.0,Y1941500,physical_fight,True,False
644502,6445.0,1984.0,2008,24.0,1,0.0,0.0,Y2257500,physical_fight,True,False
644502,6445.0,1984.0,2010,26.0,1,0.0,0.0,Y2609100,physical_fight,False,False
644502,6445.0,1984.0,2012,28.0,1,0.0,0.0,Y2959200,physical_fight,False,False
644503,6445.0,1987.0,2002,15.0,1,1.0,1.0,Y1415900,hurt_physically,True,False
644503,6445.0,1987.0,2004,17.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
644503,6445.0,1987.0,2006,19.0,1,0.0,0.0,Y1941500,physical_fight,True,False
644503,6445.0,1987.0,2008,21.0,1,0.0,0.0,Y2257500,physical_fight,True,False
644503,6445.0,1987.0,2010,23.0,1,0.0,0.0,Y2609100,physical_fight,True,False
644503,6445.0,1987.0,2012,25.0,1,0.0,0.0,Y2959200,physical_fight,True,False
644504,6445.0,1989.0,2004,15.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
644504,6445.0,1989.0,2006,17.0,1,1.0,1.0,Y1940600,hurt_physically,True,False
644504,6445.0,1989.0,2008,19.0,1,0.0,0.0,Y2257500,physical_fight,True,False
644505,6445.0,1997.0,2012,15.0,1,0.0,0.0,Y2958300,hurt_physically,True,False
644505,6445.0,1997.0,2014,17.0,1,0.0,0.0,Y3325701,hurt_physically,True,False
644801,6448.0,1977.0,1988,11.0,1,1.0,1.0,C0730700,hurt_need_doctor,False,True
644801,6448.0,1977.0,2000,23.0,1,0.0,0.0,Y1176200,physical_fight,True,False
644801,6448.0,1977.0,2002,25.0,1,0.0,0.0,Y1416800,physical_fight,True,False
644801,6448.0,1977.0,2004,27.0,1,0.0,0.0,Y1668200,physical_fight,False,False
644801,6448.0,1977.0,2006,29.0,1,0.0,0.0,Y1941500,physical_fight,False,False
644801,6448.0,1977.0,2008,31.0,1,0.0,0.0,Y2257500,physical_fight,False,False
644801,6448.0,1977.0,2010,33.0,1,0.0,0.0,Y2609100,physical_fight,False,False
644802,6448.0,1978.0,1990,12.0,1,0.0,0.0,C0942400,hurt_need_doctor,False,True
644802,6448.0,1978.0,2000,22.0,1,0.0,0.0,Y1176200,physical_fight,True,False
644802,6448.0,1978.0,2002,24.0,1,0.0,0.0,Y1416800,physical_fight,True,False
644802,6448.0,1978.0,2004,26.0,1,0.0,0.0,Y1668200,physical_fight,False,False
644802,6448.0,1978.0,2006,28.0,1,0.0,0.0,Y1941500,physical_fight,False,False
644802,6448.0,1978.0,2008,30.0,1,0.0,0.0,Y2257500,physical_fight,False,False
644802,6448.0,1978.0,2012,34.0,1,0.0,0.0,Y2959200,physical_fight,False,False
644803,6448.0,1982.0,1996,14.0,3,0.0,0.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,False,True
644803,6448.0,1982.0,1998,16.0,3,0.0,0.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
644803,6448.0,1982.0,2000,18.0,1,0.0,0.0,Y1176200,physical_fight,True,False
644803,6448.0,1982.0,2002,20.0,1,0.0,0.0,Y1416800,physical_fight,True,False
644803,6448.0,1982.0,2004,22.0,1,0.0,0.0,Y1668200,physical_fight,True,False
644803,6448.0,1982.0,2006,24.0,1,0.0,0.0,Y1941500,physical_fight,True,False
644803,6448.0,1982.0,2008,26.0,1,0.0,0.0,Y2257500,physical_fight,False,False
644803,6448.0,1982.0,2010,28.0,1,0.0,0.0,Y2609100,physical_fight,False,False
644803,6448.0,1982.0,2012,30.0,1,0.0,0.0,Y2959200,physical_fight,False,False
644804,6448.0,1985.0,2000,15.0,1,1.0,1.0,Y1176200,physical_fight,True,False
644804,6448.0,1985.0,2002,17.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
644804,6448.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
644804,6448.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
644804,6448.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
644804,6448.0,1985.0,2010,25.0,1,0.0,0.0,Y2609100,physical_fight,True,False
644804,6448.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
644805,6448.0,1986.0,2002,16.0,1,0.0,0.0,Y1415900,hurt_physically,True,False
644805,6448.0,1986.0,2004,18.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
644805,6448.0,1986.0,2006,20.0,1,0.0,0.0,Y1941500,physical_fight,True,False
644805,6448.0,1986.0,2008,22.0,1,0.0,0.0,Y2257500,physical_fight,True,False
644805,6448.0,1986.0,2010,24.0,1,0.0,0.0,Y2609100,physical_fight,True,False
644805,6448.0,1986.0,2012,26.0,1,0.0,0.0,Y2959200,physical_fight,False,False
644806,6448.0,1988.0,2004,16.0,1,0.0,0.0,Y1667300,hurt_physically,True,False
644806,6448.0,1988.0,2006,18.0,1,0.0,0.0,Y1941500,physical_fight,True,False
644806,6448.0,1988.0,2008,20.0,1,0.0,0.0,Y2257500,physical_fight,True,False
644806,6448.0,1988.0,2010,22.0,1,1.0,1.0,Y2609100,physical_fight,True,False
644806,6448.0,1988.0,2012,24.0,1,0.0,0.0,Y2959200,physical_fight,True,False
644807,6448.0,1990.0,2006,16.0,1,1.0,1.0,Y1940600,hurt_physically,True,False
644807,6448.0,1990.0,2008,18.0,1,0.0,0.0,Y2256600,hurt_physically,True,False
644807,6448.0,1990.0,2010,20.0,1,0.0,0.0,Y2609100,physical_fight,True,False
644807,6448.0,1990.0,2012,22.0,1,0.0,0.0,Y2959200,physical_fight,True,False
644901,6449.0,1985.0,2002,17.0,1,1.0,1.0,Y1415900,hurt_physically,True,False
644901,6449.0,1985.0,2004,19.0,1,0.0,0.0,Y1668200,physical_fight,True,False
644901,6449.0,1985.0,2006,21.0,1,0.0,0.0,Y1941500,physical_fight,True,False
644901,6449.0,1985.0,2008,23.0,1,0.0,0.0,Y2257500,physical_fight,True,False
644901,6449.0,1985.0,2010,25.0,1,1.0,1.0,Y2609100,physical_fight,True,False
644901,6449.0,1985.0,2012,27.0,1,0.0,0.0,Y2959200,physical_fight,False,False
645001,6450.0,1980.0,1996,16.0,3,1.0,1.0,Y0669000;Y0669600;Y0670200,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
645001,6450.0,1980.0,1998,18.0,3,1.0,1.0,Y0966400;Y0967000;Y0967600,attacked_to_hurt;hurt_need_doctor;physical_fight,True,False
645001,6450.0,1980.0,2000,20.0,1,0.0,0.0,Y1176200,physical_fight,True,False
645001,6450.0,1980.0,2002,22.0,1,0.0,0.0,Y1416800,physical_fight,True,False
645001,6450.0,1980.0,2004,24.0,1,0.0,0.0,Y1668200,physical_fight,True,False
